127	27504	75200001	77100000	q13.5	gneg
128	27504	77100001	85600000	q14.1	gpos100
129	27504	85600001	88300000	q14.2	gneg
130	27504	88300001	92800000	q14.3	gpos100
131	27504	92800001	97200000	q21	gneg
132	27504	97200001	102100000	q22.1	gpos100
133	27504	102100001	102900000	q22.2	gneg
134	27504	102900001	110400000	q22.3	gpos100
135	27504	110400001	112500000	q23.1	gneg
136	27504	112500001	114500000	q23.2	gpos50
137	27504	114500001	121200000	q23.3	gneg
138	27504	121200001	123900000	q24.1	gpos50
139	27504	123900001	127800000	q24.2	gneg
140	27504	127800001	130800000	q24.3	gpos50
141	27504	130800001	135006516	q25	gneg
142	27519	1	3300000	p13.33	gneg
143	27519	3300001	5400000	p13.32	gpos25
144	27519	5400001	10100000	p13.31	gneg
145	27519	10100001	12800000	p13.2	gpos75
146	27519	12800001	14800000	p13.1	gneg
147	27519	14800001	20000000	p12.3	gpos100
148	27519	20000001	21300000	p12.2	gneg
149	27519	21300001	26500000	p12.1	gpos100
150	27519	26500001	27800000	p11.23	gneg
151	27519	27800001	30700000	p11.22	gpos50
152	27519	30700001	33300000	p11.21	gneg
153	27519	33300001	35800000	p11.1	acen
154	27519	35800001	38200000	q11	acen
155	27519	38200001	46400000	q12	gpos100
156	27519	46400001	49100000	q13.11	gneg
157	27519	49100001	51500000	q13.12	gpos25
158	27519	51500001	54900000	q13.13	gneg
159	27519	54900001	56600000	q13.2	gpos25
160	27519	56600001	58100000	q13.3	gneg
161	27519	58100001	63100000	q14.1	gpos75
162	27519	63100001	65100000	q14.2	gneg
163	27519	65100001	67700000	q14.3	gpos50
164	27519	67700001	71500000	q15	gneg
165	27519	71500001	75700000	q21.1	gpos75
166	27519	75700001	80300000	q21.2	gneg
167	27519	80300001	86700000	q21.31	gpos100
168	27519	86700001	89000000	q21.32	gneg
169	27519	89000001	92600000	q21.33	gpos100
170	27519	92600001	96200000	q22	gneg
171	27519	96200001	101600000	q23.1	gpos75
172	27519	101600001	103800000	q23.2	gneg
173	27519	103800001	109000000	q23.3	gpos50
174	27519	109000001	111700000	q24.11	gneg
175	27519	111700001	112300000	q24.12	gpos25
176	27519	112300001	114300000	q24.13	gneg
177	27519	114300001	116800000	q24.21	gpos50
178	27519	116800001	118100000	q24.22	gneg
179	27519	118100001	120700000	q24.23	gpos50
180	27519	120700001	125900000	q24.31	gneg
181	27519	125900001	129300000	q24.32	gpos50
182	27519	129300001	133851895	q24.33	gneg
183	27513	1	4500000	p13	gvar
184	27513	4500001	10000000	p12	stalk
185	27513	10000001	16300000	p11.2	gvar
186	27513	16300001	17900000	p11.1	acen
187	27513	17900001	19500000	q11	acen
188	27513	19500001	23300000	q12.11	gneg
189	27513	23300001	25500000	q12.12	gpos25
190	27513	25500001	27800000	q12.13	gneg
191	27513	27800001	28900000	q12.2	gpos25
192	27513	28900001	32200000	q12.3	gneg
193	27513	32200001	34000000	q13.1	gpos50
194	27513	34000001	35500000	q13.2	gneg
195	27513	35500001	40100000	q13.3	gpos75
196	27513	40100001	45200000	q14.11	gneg
197	27513	45200001	45800000	q14.12	gpos25
198	27513	45800001	47300000	q14.13	gneg
199	27513	47300001	50900000	q14.2	gpos50
200	27513	50900001	55300000	q14.3	gneg
201	27513	55300001	59600000	q21.1	gpos100
202	27513	59600001	62300000	q21.2	gneg
203	27513	62300001	65700000	q21.31	gpos75
204	27513	65700001	68600000	q21.32	gneg
205	27513	68600001	73300000	q21.33	gpos100
206	27513	73300001	75400000	q22.1	gneg
207	27513	75400001	77200000	q22.2	gpos50
208	27513	77200001	79000000	q22.3	gneg
209	27513	79000001	87700000	q31.1	gpos100
210	27513	87700001	90000000	q31.2	gneg
211	27513	90000001	95000000	q31.3	gpos100
212	27513	95000001	98200000	q32.1	gneg
213	27513	98200001	99300000	q32.2	gpos25
214	27513	99300001	101700000	q32.3	gneg
215	27513	101700001	104800000	q33.1	gpos100
216	27513	104800001	107000000	q33.2	gneg
217	27513	107000001	110300000	q33.3	gpos100
218	27513	110300001	115169878	q34	gneg
219	27520	1	3700000	p13	gvar
220	27520	3700001	8100000	p12	stalk
221	27520	8100001	16100000	p11.2	gvar
222	27520	16100001	17600000	p11.1	acen
223	27520	17600001	19100000	q11.1	acen
224	27520	19100001	24600000	q11.2	gneg
225	27520	24600001	33300000	q12	gpos100
226	27520	33300001	35300000	q13.1	gneg
227	27520	35300001	36600000	q13.2	gpos50
228	27520	36600001	37800000	q13.3	gneg
229	27520	37800001	43500000	q21.1	gpos100
230	27520	43500001	47200000	q21.2	gneg
231	27520	47200001	50900000	q21.3	gpos100
232	27520	50900001	54100000	q22.1	gneg
233	27520	54100001	55500000	q22.2	gpos25
234	27520	55500001	58100000	q22.3	gneg
235	27520	58100001	62100000	q23.1	gpos75
236	27520	62100001	64800000	q23.2	gneg
237	27520	64800001	67900000	q23.3	gpos50
238	27520	67900001	70200000	q24.1	gneg
239	27520	70200001	73800000	q24.2	gpos50
240	27520	73800001	79300000	q24.3	gneg
241	27520	79300001	83600000	q31.1	gpos100
242	27520	83600001	84900000	q31.2	gneg
243	27520	84900001	89800000	q31.3	gpos100
244	27520	89800001	91900000	q32.11	gneg
245	27520	91900001	94700000	q32.12	gpos25
246	27520	94700001	96300000	q32.13	gneg
247	27520	96300001	101400000	q32.2	gpos50
248	27520	101400001	103200000	q32.31	gneg
249	27520	103200001	104000000	q32.32	gpos50
250	27520	104000001	107349540	q32.33	gneg
251	27521	1	3900000	p13	gvar
252	27521	3900001	8700000	p12	stalk
253	27521	8700001	15800000	p11.2	gvar
254	27521	15800001	19000000	p11.1	acen
255	27521	19000001	20700000	q11.1	acen
256	27521	20700001	25700000	q11.2	gneg
257	27521	25700001	28100000	q12	gpos50
258	27521	28100001	30300000	q13.1	gneg
259	27521	30300001	31200000	q13.2	gpos50
260	27521	31200001	33600000	q13.3	gneg
261	27521	33600001	40100000	q14	gpos75
262	27521	40100001	42800000	q15.1	gneg
263	27521	42800001	43600000	q15.2	gpos25
264	27521	43600001	44800000	q15.3	gneg
265	27521	44800001	49500000	q21.1	gpos75
266	27521	49500001	52900000	q21.2	gneg
267	27521	52900001	59100000	q21.3	gpos75
268	27521	59100001	59300000	q22.1	gneg
269	27521	59300001	63700000	q22.2	gpos25
270	27521	63700001	67200000	q22.31	gneg
271	27521	67200001	67300000	q22.32	gpos25
272	27521	67300001	67500000	q22.33	gneg
273	27521	67500001	72700000	q23	gpos25
274	27521	72700001	75200000	q24.1	gneg
275	27521	75200001	76600000	q24.2	gpos25
276	27521	76600001	78300000	q24.3	gneg
277	27521	78300001	81700000	q25.1	gpos50
278	27521	81700001	85200000	q25.2	gneg
279	27521	85200001	89100000	q25.3	gpos50
280	27521	89100001	94300000	q26.1	gneg
281	27521	94300001	98500000	q26.2	gpos50
282	27521	98500001	102531392	q26.3	gneg
283	27514	1	7900000	p13.3	gneg
284	27514	7900001	10500000	p13.2	gpos50
285	27514	10500001	12600000	p13.13	gneg
286	27514	12600001	14800000	p13.12	gpos50
287	27514	14800001	16800000	p13.11	gneg
288	27514	16800001	21200000	p12.3	gpos50
289	27514	21200001	24200000	p12.2	gneg
290	27514	24200001	28100000	p12.1	gpos50
291	27514	28100001	34600000	p11.2	gneg
292	27514	34600001	36600000	p11.1	acen
293	27514	36600001	38600000	q11.1	acen
294	27514	38600001	47000000	q11.2	gvar
295	27514	47000001	52600000	q12.1	gneg
296	27514	52600001	56700000	q12.2	gpos50
297	27514	56700001	57400000	q13	gneg
298	27514	57400001	66700000	q21	gpos100
299	27514	66700001	70800000	q22.1	gneg
300	27514	70800001	72900000	q22.2	gpos50
301	27514	72900001	74100000	q22.3	gneg
302	27514	74100001	79200000	q23.1	gpos75
303	27514	79200001	81700000	q23.2	gneg
304	27514	81700001	84200000	q23.3	gpos50
305	27514	84200001	87100000	q24.1	gneg
306	27514	87100001	88700000	q24.2	gpos25
307	27514	88700001	90354753	q24.3	gneg
308	27509	1	3300000	p13.3	gneg
309	27509	3300001	6500000	p13.2	gpos50
310	27509	6500001	10700000	p13.1	gneg
311	27509	10700001	16000000	p12	gpos75
312	27509	16000001	22200000	p11.2	gneg
313	27509	22200001	24000000	p11.1	acen
314	27509	24000001	25800000	q11.1	acen
315	27509	25800001	31800000	q11.2	gneg
316	27509	31800001	38100000	q12	gpos50
317	27509	38100001	38400000	q21.1	gneg
318	27509	38400001	40900000	q21.2	gpos25
319	27509	40900001	44900000	q21.31	gneg
320	27509	44900001	47400000	q21.32	gpos25
321	27509	47400001	50200000	q21.33	gneg
322	27509	50200001	57600000	q22	gpos75
323	27509	57600001	58300000	q23.1	gneg
324	27509	58300001	61100000	q23.2	gpos75
325	27509	61100001	62600000	q23.3	gneg
326	27509	62600001	64200000	q24.1	gpos50
327	27509	64200001	67100000	q24.2	gneg
328	27509	67100001	70900000	q24.3	gpos75
329	27509	70900001	74800000	q25.1	gneg
330	27509	74800001	75300000	q25.2	gpos25
331	27509	75300001	81195210	q25.3	gneg
332	27512	1	2900000	p11.32	gneg
333	27512	2900001	7100000	p11.31	gpos50
334	27512	7100001	8500000	p11.23	gneg
335	27512	8500001	10900000	p11.22	gpos25
336	27512	10900001	15400000	p11.21	gneg
337	27512	15400001	17200000	p11.1	acen
338	27512	17200001	19000000	q11.1	acen
339	27512	19000001	25000000	q11.2	gneg
340	27512	25000001	32700000	q12.1	gpos100
341	27512	32700001	37200000	q12.2	gneg
342	27512	37200001	43500000	q12.3	gpos75
343	27512	43500001	48200000	q21.1	gneg
344	27512	48200001	53800000	q21.2	gpos75
345	27512	53800001	56200000	q21.31	gneg
346	27512	56200001	59000000	q21.32	gpos50
347	27512	59000001	61600000	q21.33	gneg
348	27512	61600001	66800000	q22.1	gpos100
349	27512	66800001	68700000	q22.2	gneg
350	27512	68700001	73100000	q22.3	gpos25
351	27512	73100001	78077248	q23	gneg
352	27526	1	6900000	p13.3	gneg
353	27526	6900001	13900000	p13.2	gpos25
354	27526	13900001	14000000	p13.13	gneg
355	27526	14000001	16300000	p13.12	gpos25
356	27526	16300001	20000000	p13.11	gneg
357	27526	20000001	24400000	p12	gvar
358	27526	24400001	26500000	p11	acen
359	27526	26500001	28600000	q11	acen
360	27526	28600001	32400000	q12	gvar
361	27526	32400001	35500000	q13.11	gneg
